Measurement Time	Port 1 5TM Moisture/Temp m³/m³ VWC	Port 1 5TM Moisture/Temp °C Temp	Port 2 5TM Moisture/Temp m³/m³ VWC	Port 2 5TM Moisture/Temp °C Temp	Port 3 5TM Moisture/Temp m³/m³ VWC	Port 3 5TM Moisture/Temp °C Temp
11/05/21 11:00 AM	-0.023	14.1	* * * 	* * * 	* * * 	* * * 
11/05/21 12:00 PM	0.223	8.4	0.110	9.8	0.223	8.6
11/05/21 12:56 PM	0.225	8.9	0.112	9.3	0.225	8.7
11/05/21 12:57 PM	0.224	9.1	0.112	9.2	0.226	8.8
11/05/21 12:58 PM	0.224	9.1	0.112	9.3	0.226	8.8
11/05/21 12:59 PM	0.224	9.1	0.112	9.2	0.226	8.8
11/05/21 01:00 PM	0.224	9.1	0.112	9.2	0.226	8.8
11/05/21 01:01 PM	0.224	9.1	0.112	9.2	0.226	8.8
11/05/21 01:02 PM	0.224	9.1	0.112	9.2	0.226	8.8
11/05/21 01:03 PM	0.224	9.1	0.112	9.2	0.226	8.8
11/05/21 01:04 PM	0.224	9.1	0.112	9.2	0.226	8.8
11/05/21 01:05 PM	0.225	9.1	0.112	9.2	0.226	8.8
11/05/21 01:06 PM	0.225	9.1	0.112	9.2	0.226	8.8
11/05/21 01:07 PM	0.224	9.1	0.112	9.2	0.226	8.8
11/05/21 01:08 PM	0.224	9.1	0.112	9.2	0.226	8.8
11/05/21 01:09 PM	0.224	9.1	0.112	9.2	0.226	8.8
11/05/21 01:10 PM	0.224	9.2	0.112	9.2	0.226	8.8
11/05/21 01:11 PM	0.224	9.1	0.112	9.2	0.226	8.8
11/05/21 01:12 PM	0.225	9.2	0.112	9.2	0.226	8.8
11/05/21 01:13 PM	0.225	9.2	0.112	9.2	0.226	8.8
11/05/21 01:14 PM	0.225	9.1	0.112	9.2	0.226	8.8
11/05/21 01:15 PM	0.224	9.2	0.112	9.2	0.226	8.8
11/05/21 01:16 PM	0.224	9.2	0.112	9.2	0.226	8.8
11/05/21 01:17 PM	0.224	9.2	0.112	9.2	0.226	8.8
11/05/21 01:18 PM	0.224	9.2	0.112	9.2	0.226	8.8
11/05/21 01:19 PM	0.225	9.2	0.112	9.3	0.226	8.8
11/05/21 01:20 PM	0.224	9.3	0.112	9.4	0.226	8.8
11/05/21 01:21 PM	0.225	9.3	0.112	9.4	0.226	8.8
11/05/21 01:22 PM	0.225	9.3	0.112	9.4	0.226	8.8
11/05/21 01:23 PM	0.225	9.4	0.112	9.3	0.226	8.8
